stringId_A	stringId_B	preferredName_A	preferredName_B	ncbiTaxonId	score	nscore	fscore	pscore	ascore	escore	dscore	tscore
9606.ENSP00000008938	9606.ENSP00000255040	PGLYRP1	APCS	9606	0.582	0.0	0	0.0	0.0	0.0	0.0	0.582
9606.ENSP00000053243	9606.ENSP00000376544	TNFRSF17	CD79B	9606	0.442	0.0	0	0.0	0.122	0.0	0.0	0.391
9606.ENSP00000053243	9606.ENSP00000221972	TNFRSF17	CD79A	9606	0.572	0.0	0	0.0	0.182	0.0	0.0	0.499
9606.ENSP00000053243	9606.ENSP00000376786	TNFRSF17	POU2AF1	9606	0.807	0.0	0	0.0	0.683	0.0	0.0	0.416
9606.ENSP00000053243	9606.ENSP00000303920	TNFRSF17	MZB1	9606	0.833	0.0	0	0.0	0.73	0.0	0.0	0.409
9606.ENSP00000053243	9606.ENSP00000254801	TNFRSF17	IGJ	9606	0.873	0.0	0	0.0	0.78	0.0	0.0	0.45
9606.ENSP00000078445	9606.ENSP00000323929	CREB3L3	A2M	9606	0.404	0.0	0	0.0	0.065	0.0	0.0	0.389
9606.ENSP00000078445	9606.ENSP00000255030	CREB3L3	CRP	9606	0.425	0.0	0	0.0	0.09	0.0	0.0	0.393
9606.ENSP00000078445	9606.ENSP00000255040	CREB3L3	APCS	9606	0.573	0.0	0	0.0	0.126	0.0	0.0	0.532
9606.ENSP00000078445	9606.ENSP00000350425	CREB3L3	APOA4	9606	0.969	0.0	0	0.0	0.457	0.0	0.9	0.478
9606.ENSP00000205948	9606.ENSP00000226355	APOH	AFM	9606	0.425	0.0	0	0.0	0.184	0.0	0.0	0.325
9606.ENSP00000205948	9606.ENSP00000263408	APOH	C9	9606	0.438	0.0	0	0.0	0.134	0.0	0.0	0.378
9606.ENSP00000205948	9606.ENSP00000263100	APOH	A1BG	9606	0.472	0.0	0	0.0	0.064	0.0	0.0	0.46
9606.ENSP00000205948	9606.ENSP00000346839	APOH	FN1	9606	0.474	0.0	0	0.0	0.065	0.0	0.0	0.46
9606.ENSP00000205948	9606.ENSP00000226218	APOH	VTN	9606	0.484	0.0	0	0.0	0.224	0.0	0.0	0.363
9606.ENSP00000205948	9606.ENSP00000363079	APOH	MBL2	9606	0.547	0.0	0	0.0	0.356	0.0	0.0	0.325
9606.ENSP00000205948	9606.ENSP00000415941	APOH	C4B	9606	0.552	0.0	0	0.0	0.11	0.0	0.0	0.517
