stringId_A	stringId_B	preferredName_A	preferredName_B	ncbiTaxonId	score	nscore	fscore	pscore	ascore	escore	dscore	tscore
9606.ENSP00000220592	9606.ENSP00000369213	AGO2	DDX58	9606	0.44	0.0	0	0.0	0.054	0.09	0.0	0.402
9606.ENSP00000220592	9606.ENSP00000293831	AGO2	EIF4A1	9606	0.45	0.0	0	0.0	0.062	0.132	0.0	0.379
9606.ENSP00000220592	9606.ENSP00000380033	AGO2	DDX17	9606	0.616	0.0	0	0.0	0.062	0.243	0.0	0.503
9606.ENSP00000220592	9606.ENSP00000242351	AGO2	ZC3HAV1	9606	0.686	0.0	0	0.0	0.0	0.41	0.0	0.49
9606.ENSP00000220592	9606.ENSP00000387911	AGO2	PARN	9606	0.735	0.0	0	0.0	0.167	0.184	0.0	0.641
9606.ENSP00000220592	9606.ENSP00000355094	AGO2	QKI	9606	0.767	0.0	0	0.0	0.064	0.246	0.0	0.696
9606.ENSP00000220592	9606.ENSP00000377681	AGO2	G3BP1	9606	0.852	0.0	0	0.0	0.11	0.735	0.0	0.424
9606.ENSP00000220592	9606.ENSP00000361626	AGO2	YBX1	9606	0.859	0.0	0	0.0	0.062	0.687	0.0	0.559
9606.ENSP00000220592	9606.ENSP00000399797	AGO2	MOV10	9606	0.99	0.0	0	0.0	0.063	0.376	0.5	0.971
9606.ENSP00000220592	9606.ENSP00000350170	AGO2	FXR1	9606	0.996	0.0	0	0.0	0.062	0.611	0.0	0.991
9606.ENSP00000221233	9606.ENSP00000380033	EXOSC5	DDX17	9606	0.48	0.0	0	0.0	0.15	0.282	0.0	0.215
9606.ENSP00000221233	9606.ENSP00000387911	EXOSC5	PARN	9606	0.82	0.0	0	0.0	0.085	0.0	0.6	0.548
9606.ENSP00000221233	9606.ENSP00000242351	EXOSC5	ZC3HAV1	9606	0.963	0.0	0	0.0	0.045	0.334	0.0	0.947
9606.ENSP00000225275	9606.ENSP00000271450	MPO	FCGR2A	9606	0.483	0.0	0	0.0	0.087	0.0	0.0	0.457
9606.ENSP00000225275	9606.ENSP00000323889	MPO	TRIM25	9606	0.497	0.0	0	0.0	0.0	0.0	0.0	0.498
9606.ENSP00000225275	9606.ENSP00000308938	MPO	PLG	9606	0.523	0.0	0	0.0	0.0	0.056	0.0	0.516
9606.ENSP00000225275	9606.ENSP00000295927	MPO	PTX3	9606	0.637	0.0	0	0.0	0.0	0.0	0.0	0.637
9606.ENSP00000225275	9606.ENSP00000245907	MPO	C3	9606	0.653	0.0	0	0.0	0.0	0.297	0.0	0.527
9606.ENSP00000225275	9606.ENSP00000263686	MPO	SELP	9606	0.698	0.0	0	0.0	0.096	0.056	0.0	0.674
9606.ENSP00000225275	9606.ENSP00000385675	MPO	IL6	9606	0.843	0.0	0	0.0	0.062	0.0	0.0	0.839
9606.ENSP00000242351	9606.ENSP00000349687	ZC3HAV1	GM2A	9606	0.642	0.0	0	0.0	0.0	0.0	0.0	0.642
9606.ENSP00000242351	9606.ENSP00000318804	ZC3HAV1	CRLF3	9606	0.642	0.0	0	0.0	0.0	0.0	0.0	0.642
9606.ENSP00000242351	9606.ENSP00000257570	ZC3HAV1	OASL	9606	0.644	0.0	0	0.0	0.172	0.16	0.0	0.529
9606.ENSP00000242351	9606.ENSP00000371471	ZC3HAV1	RSAD2	9606	0.646	0.0	0	0.0	0.194	0.0	0.0	0.578
9606.ENSP00000242351	9606.ENSP00000352021	ZC3HAV1	NOL12	9606	0.648	0.0	0	0.0	0.0	0.648	0.0	0.0
9606.ENSP00000242351	9606.ENSP00000456348	ZC3HAV1	PARP6	9606	0.652	0.0	0	0.0	0.062	0.0	0.0	0.644
9606.ENSP00000242351	9606.ENSP00000340507	ZC3HAV1	TRIM24	9606	0.656	0.0	0	0.0	0.049	0.0	0.6	0.17
9606.ENSP00000242351	9606.ENSP00000255194	ZC3HAV1	AP3B1	9606	0.658	0.0	0	0.0	0.0	0.0	0.6	0.18
9606.ENSP00000242351	9606.ENSP00000250416	ZC3HAV1	PARP2	9606	0.66	0.0	0	0.0	0.0	0.0	0.0	0.66
9606.ENSP00000242351	9606.ENSP00000411397	ZC3HAV1	MARK3	9606	0.662	0.0	0	0.0	0.104	0.0	0.6	0.134
9606.ENSP00000242351	9606.ENSP00000355094	ZC3HAV1	QKI	9606	0.666	0.0	0	0.0	0.196	0.0	0.6	0.047
9606.ENSP00000242351	9606.ENSP00000377681	ZC3HAV1	G3BP1	9606	0.679	0.0	0	0.0	0.072	0.479	0.0	0.39
9606.ENSP00000242351	9606.ENSP00000350170	ZC3HAV1	FXR1	9606	0.682	0.0	0	0.0	0.047	0.131	0.6	0.155
9606.ENSP00000242351	9606.ENSP00000261888	ZC3HAV1	PARP16	9606	0.684	0.0	0	0.0	0.0	0.0	0.0	0.684
9606.ENSP00000242351	9606.ENSP00000399797	ZC3HAV1	MOV10	9606	0.69	0.0	0	0.0	0.094	0.296	0.0	0.554
9606.ENSP00000242351	9606.ENSP00000387911	ZC3HAV1	PARN	9606	0.693	0.0	0	0.0	0.082	0.27	0.0	0.579
9606.ENSP00000242351	9606.ENSP00000381740	ZC3HAV1	PARP3	9606	0.693	0.0	0	0.0	0.062	0.0	0.0	0.686
9606.ENSP00000242351	9606.ENSP00000341597	ZC3HAV1	FAM114A2	9606	0.699	0.0	0	0.0	0.0	0.0	0.6	0.279
9606.ENSP00000242351	9606.ENSP00000361626	ZC3HAV1	YBX1	9606	0.699	0.0	0	0.0	0.075	0.688	0.0	0.0
9606.ENSP00000242351	9606.ENSP00000293831	ZC3HAV1	EIF4A1	9606	0.725	0.0	0	0.0	0.048	0.27	0.0	0.637
9606.ENSP00000242351	9606.ENSP00000380033	ZC3HAV1	DDX17	9606	0.765	0.0	0	0.0	0.068	0.0	0.0	0.758
9606.ENSP00000242351	9606.ENSP00000251343	ZC3HAV1	KHNYN	9606	0.803	0.0	0	0.0	0.062	0.595	0.0	0.524
9606.ENSP00000242351	9606.ENSP00000339740	ZC3HAV1	CAMK2D	9606	0.9	0.0	0	0.0	0.0	0.0	0.9	0.0
9606.ENSP00000242351	9606.ENSP00000381412	ZC3HAV1	CAMK2A	9606	0.9	0.0	0	0.0	0.0	0.0	0.9	0.0
9606.ENSP00000242351	9606.ENSP00000379098	ZC3HAV1	CAMK2B	9606	0.9	0.0	0	0.0	0.0	0.0	0.9	0.0
9606.ENSP00000242351	9606.ENSP00000290277	ZC3HAV1	ARAF	9606	0.901	0.0	0	0.0	0.055	0.0	0.9	0.0
9606.ENSP00000242351	9606.ENSP00000319060	ZC3HAV1	CAMK2G	9606	0.902	0.0	0	0.0	0.063	0.0	0.9	0.0
9606.ENSP00000242351	9606.ENSP00000371067	ZC3HAV1	JAK2	9606	0.904	0.0	0	0.0	0.0	0.0	0.9	0.081
9606.ENSP00000242351	9606.ENSP00000251849	ZC3HAV1	RAF1	9606	0.914	0.0	0	0.0	0.183	0.0	0.9	0.0
9606.ENSP00000242351	9606.ENSP00000323889	ZC3HAV1	TRIM25	9606	0.936	0.0	0	0.0	0.119	0.622	0.0	0.825
9606.ENSP00000242351	9606.ENSP00000369213	ZC3HAV1	DDX58	9606	0.983	0.0	0	0.0	0.201	0.417	0.0	0.966
9606.ENSP00000243347	9606.ENSP00000264498	TNFAIP6	FGF2	9606	0.605	0.0	0	0.0	0.0	0.305	0.0	0.456
9606.ENSP00000243347	9606.ENSP00000385675	TNFAIP6	IL6	9606	0.639	0.0	0	0.0	0.22	0.0	0.0	0.556
9606.ENSP00000243347	9606.ENSP00000306991	TNFAIP6	HAS2	9606	0.743	0.0	0	0.0	0.062	0.0	0.0	0.737
9606.ENSP00000243347	9606.ENSP00000266041	TNFAIP6	ITIH4	9606	0.983	0.0	0	0.0	0.0	0.0	0.0	0.983
9606.ENSP00000243347	9606.ENSP00000295927	TNFAIP6	PTX3	9606	0.988	0.0	0	0.0	0.147	0.417	0.0	0.977
9606.ENSP00000245907	9606.ENSP00000363773	C3	C1QA	9606	0.464	0.0	0	0.0	0.121	0.0	0.0	0.415
9606.ENSP00000245907	9606.ENSP00000271450	C3	FCGR2A	9606	0.47	0.0	0	0.0	0.064	0.0	0.0	0.458
9606.ENSP00000245907	9606.ENSP00000363770	C3	C1QC	9606	0.499	0.0	0	0.0	0.143	0.0	0.0	0.439
9606.ENSP00000245907	9606.ENSP00000360871	C3	FCN1	9606	0.568	0.0	0	0.0	0.063	0.0	0.0	0.558
9606.ENSP00000245907	9606.ENSP00000385675	C3	IL6	9606	0.628	0.0	0	0.0	0.071	0.0	0.0	0.616
9606.ENSP00000245907	9606.ENSP00000291744	C3	FCN2	9606	0.695	0.0	0	0.0	0.063	0.0	0.0	0.688
9606.ENSP00000245907	9606.ENSP00000266041	C3	ITIH4	9606	0.755	0.044	0	0.0	0.11	0.105	0.0	0.717
9606.ENSP00000245907	9606.ENSP00000295927	C3	PTX3	9606	0.799	0.0	0	0.0	0.0	0.486	0.0	0.626
9606.ENSP00000245907	9606.ENSP00000363079	C3	MBL2	9606	0.817	0.0	0	0.0	0.109	0.0	0.0	0.803
9606.ENSP00000245907	9606.ENSP00000308938	C3	PLG	9606	0.95	0.0	0	0.0	0.147	0.156	0.8	0.696
9606.ENSP00000245907	9606.ENSP00000263686	C3	SELP	9606	0.989	0.0	0	0.0	0.062	0.0	0.0	0.988
9606.ENSP00000245907	9606.ENSP00000314299	C3	CFHR1	9606	0.999	0.0	0	0.0	0.0	0.973	0.6	0.955
9606.ENSP00000245907	9606.ENSP00000356399	C3	CFH	9606	0.999	0.0	0	0.0	0.118	0.982	0.8	0.989
9606.ENSP00000250416	9606.ENSP00000361626	PARP2	YBX1	9606	0.456	0.0	0	0.0	0.062	0.0	0.0	0.444
9606.ENSP00000250416	9606.ENSP00000261888	PARP2	PARP16	9606	0.668	0.0	0	0.0	0.0	0.0	0.0	0.668
9606.ENSP00000250416	9606.ENSP00000456348	PARP2	PARP6	9606	0.75	0.0	0	0.0	0.0	0.0	0.0	0.75
