stringId_A	stringId_B	preferredName_A	preferredName_B	ncbiTaxonId	score	nscore	fscore	pscore	ascore	escore	dscore	tscore
9606.ENSP00000053243	9606.ENSP00000376544	TNFRSF17	CD79B	9606	0.442	0.0	0.0	0.0	0.122	0.0	0.0	0.391
9606.ENSP00000053243	9606.ENSP00000221972	TNFRSF17	CD79A	9606	0.572	0.0	0.0	0.0	0.182	0.0	0.0	0.499
9606.ENSP00000053243	9606.ENSP00000376786	TNFRSF17	POU2AF1	9606	0.807	0.0	0.0	0.0	0.683	0.0	0.0	0.416
9606.ENSP00000053243	9606.ENSP00000303920	TNFRSF17	MZB1	9606	0.833	0.0	0.0	0.0	0.73	0.0	0.0	0.409
9606.ENSP00000053243	9606.ENSP00000254801	TNFRSF17	IGJ	9606	0.873	0.0	0.0	0.0	0.78	0.0	0.0	0.45
9606.ENSP00000211998	9606.ENSP00000368824	VCL	CNKSR2	9606	0.499	0.0	0.0	0.0	0.0	0.0	0.5	0.0
9606.ENSP00000211998	9606.ENSP00000336829	VCL	FGG	9606	0.507	0.0	0.0	0.0	0.0	0.0	0.5	0.055
9606.ENSP00000211998	9606.ENSP00000306361	VCL	FGA	9606	0.518	0.0	0.0	0.0	0.0	0.0	0.5	0.076
9606.ENSP00000211998	9606.ENSP00000306099	VCL	FGB	9606	0.52	0.0	0.0	0.0	0.0	0.0	0.5	0.08
9606.ENSP00000211998	9606.ENSP00000381958	VCL	KSR1	9606	0.536	0.0	0.0	0.0	0.0	0.0	0.5	0.111
9606.ENSP00000211998	9606.ENSP00000411397	VCL	MARK3	9606	0.557	0.0	0.0	0.0	0.052	0.0	0.5	0.14
9606.ENSP00000211998	9606.ENSP00000363371	VCL	CNKSR1	9606	0.56	0.0	0.0	0.0	0.062	0.0	0.5	0.138
9606.ENSP00000211998	9606.ENSP00000319713	VCL	AGTRAP	9606	0.6	0.0	0.0	0.0	0.0	0.0	0.6	0.0
9606.ENSP00000211998	9606.ENSP00000347581	VCL	AGK	9606	0.6	0.0	0.0	0.0	0.0	0.0	0.6	0.0
9606.ENSP00000211998	9606.ENSP00000242351	VCL	ZC3HAV1	9606	0.6	0.0	0.0	0.0	0.0	0.0	0.6	0.0
9606.ENSP00000211998	9606.ENSP00000328998	VCL	TRAK1	9606	0.6	0.0	0.0	0.0	0.0	0.0	0.6	0.043
9606.ENSP00000211998	9606.ENSP00000265174	VCL	PAPSS1	9606	0.6	0.0	0.0	0.0	0.0	0.0	0.6	0.0
9606.ENSP00000211998	9606.ENSP00000416040	VCL	KIAA1549	9606	0.6	0.0	0.0	0.0	0.0	0.0	0.6	0.0
9606.ENSP00000211998	9606.ENSP00000346762	VCL	SND1	9606	0.6	0.0	0.0	0.0	0.0	0.0	0.6	0.0
9606.ENSP00000211998	9606.ENSP00000341597	VCL	FAM114A2	9606	0.6	0.0	0.0	0.0	0.0	0.0	0.6	0.0
9606.ENSP00000211998	9606.ENSP00000234488	VCL	CLCN6	9606	0.603	0.0	0.0	0.0	0.049	0.0	0.6	0.0
9606.ENSP00000211998	9606.ENSP00000348573	VCL	AKAP9	9606	0.603	0.0	0.0	0.0	0.0	0.0	0.6	0.048
9606.ENSP00000211998	9606.ENSP00000290277	VCL	ARAF	9606	0.604	0.0	0.0	0.0	0.0	0.0	0.6	0.051
9606.ENSP00000211998	9606.ENSP00000380692	VCL	KDM7A	9606	0.608	0.0	0.0	0.0	0.061	0.0	0.6	0.0
9606.ENSP00000211998	9606.ENSP00000255194	VCL	AP3B1	9606	0.608	0.0	0.0	0.0	0.062	0.0	0.6	0.0
9606.ENSP00000211998	9606.ENSP00000230859	VCL	PAPD7	9606	0.608	0.0	0.0	0.0	0.062	0.0	0.6	0.0
9606.ENSP00000211998	9606.ENSP00000316109	VCL	AGGF1	9606	0.608	0.0	0.0	0.0	0.062	0.0	0.6	0.0
9606.ENSP00000211998	9606.ENSP00000262948	VCL	MAP2K2	9606	0.621	0.0	0.0	0.0	0.062	0.0	0.6	0.072
9606.ENSP00000211998	9606.ENSP00000262407	VCL	ITGA2B	9606	0.625	0.0	0.0	0.0	0.062	0.0	0.5	0.265
9606.ENSP00000211998	9606.ENSP00000355094	VCL	QKI	9606	0.628	0.0	0.0	0.0	0.065	0.0	0.6	0.086
9606.ENSP00000211998	9606.ENSP00000288602	VCL	BRAF	9606	0.628	0.0	0.0	0.0	0.0	0.0	0.6	0.109
9606.ENSP00000211998	9606.ENSP00000340507	VCL	TRIM24	9606	0.636	0.0	0.0	0.0	0.062	0.0	0.6	0.108
